feature,value,shap_value
신용대출,3800,0.5383643
신용대출,2700,0.2520131
신용대출,0,-0.3189375
신용대출,0,-0.27014568
신용대출,7200,0.73471004
신용대출,5000,0.46568602
신용대출,3600,0.50752866
신용대출,0,-0.24159235
신용대출,4300,0.5167518
신용대출,4000,0.26077223
신용대출,2500,0.20815167
신용대출,3000,0.31141132
신용대출,0,-0.33661687
신용대출,1700,0.2112924
신용대출,0,-0.36675382
신용대출,5000,0.3563389
신용대출,2400,0.3096454
신용대출,0,-0.3296816
신용대출,0,-0.29588196
신용대출,150,-0.3474503
신용대출,2160,0.32208
신용대출,2600,0.2239851
신용대출,0,-0.25598836
신용대출,0,-0.23391621
신용대출,0,-0.37603256
신용대출,0,-0.23712756
신용대출,1008,0.1520572
신용대출,0,-0.33707702
신용대출,0,-0.30909643
신용대출,0,-0.31452397
신용대출,0,-0.32937855
신용대출,2520,0.24574985
신용대출,0,-0.32812148
신용대출,0,-0.25650814
신용대출,0,-0.30234602
신용대출,0,-0.2908224
신용대출,0,-0.36566263
신용대출,0,-0.24779068
신용대출,0,-0.33215046
신용대출,0,-0.2907855
신용대출,1700,0.4348886
신용대출,0,-0.33961996
신용대출,0,-0.29346624
신용대출,0,-0.21376516
신용대출,1425,0.055063214
신용대출,0,-0.22130615
신용대출,0,-0.25422883
신용대출,22000,0.19067213
신용대출,0,-0.17125887
신용대출,9000,0.49643815
신용대출,0,-0.2541649
신용대출,0,-0.277156
신용대출,0,-0.2373923
신용대출,8821,0.5117078
신용대출,0,-0.2611391
신용대출,200,-0.40293416
신용대출,1000,0.14002869
신용대출,0,-0.31727743
신용대출,300,-0.5004023
신용대출,500,0.11319936
신용대출,0,-0.35605067
신용대출,4400,0.3014149
신용대출,0,-0.27977034
신용대출,3000,0.10154447
신용대출,14000,0.21033867
신용대출,0,-0.22211865
신용대출,0,-0.22756562
신용대출,6000,0.4708796
신용대출,0,-0.28162855
신용대출,2400,0.34178218
신용대출,0,-0.27530408
신용대출,2800,0.23520347
신용대출,4500,0.31403238
신용대출,0,-0.25218454
신용대출,0,-0.2971292
신용대출,2100,0.19564968
신용대출,0,-0.28340968
신용대출,0,-0.23716216
신용대출,0,-0.23495695
신용대출,1400,0.17882961
신용대출,685,-0.058984444
신용대출,8000,0.3477417
신용대출,0,-0.26087257
신용대출,0,-0.32416517
신용대출,0,-0.33767575
신용대출,5000,0.38784233
신용대출,0,-0.3453714
신용대출,1060,0.07105585
신용대출,0,-0.281052
신용대출,2250,0.30666938
신용대출,0,-0.2538824
신용대출,0,-0.22316179
신용대출,0,-0.30476922
신용대출,80000,0.8062242
신용대출,3000,0.29426733
신용대출,300,-0.44842538
신용대출,0,-0.25451303
신용대출,0,-0.27879944
신용대출,0,-0.2820573
신용대출,46000,0.22484615
신용대출,0,-0.32733822
신용대출,0,-0.28078726
신용대출,0,-0.2708198
신용대출,0,-0.2950582
신용대출,496,0.21079642
신용대출,0,-0.29804426
신용대출,0,-0.3161822
신용대출,0,-0.25803325
신용대출,0,-0.2964391
신용대출,0,-0.22505625
신용대출,0,-0.31735194
신용대출,0,-0.31667
신용대출,9000,0.36969572
신용대출,230,-0.434689
신용대출,0,-0.30197874
신용대출,400,0.072635435
신용대출,2090,0.37810472
신용대출,2200,0.123740405
신용대출,0,-0.26480564
신용대출,9000,0.4917238
신용대출,0,-0.3439562
신용대출,0,-0.34834385
신용대출,0,-0.31525782
신용대출,500,0.12134982
신용대출,1300,0.18820441
신용대출,0,-0.28879684
신용대출,0,-0.18986396
신용대출,2000,0.32914263
신용대출,0,-0.3119856
신용대출,0,-0.29190436
신용대출,0,-0.28037855
신용대출,0,-0.18936907
신용대출,0,-0.25199735
신용대출,4300,0.44329053
신용대출,0,-0.24797784
신용대출,0,-0.28222212
신용대출,620,0.0004809128
신용대출,0,-0.28662896
신용대출,2000,0.35521576
신용대출,0,-0.34674338
신용대출,0,-0.30898657
신용대출,450,0.04551738
신용대출,160,-0.25556573
신용대출,2385,0.2632692
신용대출,0,-0.30255908
신용대출,0,-0.37384132
신용대출,7334,0.40692207
신용대출,0,-0.22064957
신용대출,20800,0.4508365
신용대출,0,-0.30256405
신용대출,0,-0.2357829
신용대출,0,-0.21189901
신용대출,11200,0.1848708
신용대출,0,-0.27796307
신용대출,0,-0.20475133
신용대출,0,-0.28621295
신용대출,0,-0.27220574
신용대출,0,-0.17695104
신용대출,3000,0.31895363
신용대출,5450,0.53234106
신용대출,0,-0.24800894
신용대출,0,-0.3050517
신용대출,4000,0.35958165
신용대출,0,-0.29495624
신용대출,4970,0.34412238
신용대출,0,-0.23360874
신용대출,0,-0.3285571
신용대출,0,-0.32711837
신용대출,0,-0.23425834
신용대출,0,-0.21632442
신용대출,0,-0.2937794
신용대출,0,-0.35396177
신용대출,1600,0.25469223
신용대출,1614,0.27681595
신용대출,0,-0.3183362
신용대출,0,-0.31396347
신용대출,0,-0.28621843
신용대출,1500,0.094546676
신용대출,7300,0.50144935
신용대출,4870,0.3640029
신용대출,0,-0.21625434
신용대출,0,-0.24541718
신용대출,800,-0.017235028
신용대출,0,-0.2672868
신용대출,2000,0.3476557
신용대출,0,-0.25783756
신용대출,0,-0.20063445
신용대출,580,0.015868897
신용대출,0,-0.32912067
신용대출,0,-0.27313727
신용대출,0,-0.25274023
신용대출,0,-0.30015087
신용대출,0,-0.3559434
신용대출,0,-0.29917106
신용대출,0,-0.25732535
신용대출,0,-0.28092626
신용대출,7600,0.48453277
신용대출,0,-0.2963057
신용대출,0,-0.29863605
신용대출,0,-0.27220654
신용대출,0,-0.36367783
신용대출,2930,0.32218546
신용대출,0,-0.30543485
신용대출,0,-0.26356256
신용대출,0,-0.35473117
신용대출,0,-0.23243597
신용대출,0,-0.18504047
신용대출,0,-0.28785542
신용대출,0,-0.26941207
신용대출,1000,0.14857198
신용대출,2000,0.36072588
신용대출,0,-0.22210564
신용대출,0,-0.2503991
신용대출,0,-0.27956247
신용대출,0,-0.24322
신용대출,30000,0.372815
신용대출,39000,0.4548297
신용대출,0,-0.29470703
신용대출,0,-0.29461342
신용대출,0,-0.30649495
신용대출,1134,0.0641522
신용대출,0,-0.28890416
신용대출,0,-0.30054453
신용대출,1600,0.22311483
신용대출,0,-0.27641866
신용대출,0,-0.25753257
신용대출,1245,0.087003
신용대출,0,-0.28212065
신용대출,1000,0.2502118
신용대출,0,-0.24317086
신용대출,0,-0.2730857
신용대출,0,-0.24964719
신용대출,0,-0.23657538
신용대출,10300,0.6259784
신용대출,0,-0.26504108
신용대출,0,-0.1771664
신용대출,0,-0.2611854
신용대출,0,-0.18305759
신용대출,3700,0.36513913
신용대출,450,0.17256075
신용대출,300,-0.3225318
신용대출,0,-0.19719465
신용대출,0,-0.31467754
신용대출,0,-0.22623467
신용대출,0,-0.25022158
신용대출,3800,0.3393987
신용대출,0,-0.29634354
신용대출,15000,0.37218598
신용대출,0,-0.3163834
신용대출,0,-0.26060688
신용대출,5000,0.5075101
신용대출,0,-0.2721525
신용대출,0,-0.28684747
신용대출,9000,0.33978206
신용대출,0,-0.37079123
신용대출,2000,0.34601796
신용대출,300,-0.38208973
신용대출,8000,0.5078053
신용대출,3000,0.19476493
신용대출,220,-0.37662917
신용대출,10000,0.08318086
신용대출,0,-0.34000808
신용대출,0,-0.19639334
신용대출,0,-0.29131657
신용대출,0,-0.26605606
신용대출,0,-0.2335363
신용대출,1500,0.20763376
신용대출,2900,0.24324565
신용대출,2500,0.18547314
신용대출,15480,0.02463128
신용대출,0,-0.3505835
신용대출,0,-0.17041217
신용대출,0,-0.31360048
신용대출,0,-0.24663875
신용대출,0,-0.32816607
신용대출,0,-0.18708338
신용대출,0,-0.305561
신용대출,2000,0.040918075
신용대출,4000,0.37627906
신용대출,1250,0.093062975
신용대출,0,-0.31078336
신용대출,0,-0.3573059
신용대출,0,-0.23232555
신용대출,5000,0.28998613
신용대출,0,-0.2375305
신용대출,0,-0.27517027
신용대출,0,-0.24217924
신용대출,0,-0.2504143
신용대출,1810,0.36393803
신용대출,4300,0.3343715
신용대출,0,-0.30259565
신용대출,0,-0.23608184
신용대출,600,0.058587935
신용대출,0,-0.44820732
신용대출,0,-0.24541529
신용대출,794,-0.015957966
신용대출,0,-0.2846287
신용대출,0,-0.31344986
신용대출,3500,0.3538758
신용대출,0,-0.3426088
신용대출,383,0.10715026
신용대출,0,-0.35679743
신용대출,2000,0.22221352
신용대출,0,-0.24698862
신용대출,4000,0.35755935
신용대출,4500,0.23178639
신용대출,0,-0.2256067
신용대출,0,-0.27347475
신용대출,0,-0.29228133
신용대출,0,-0.31031922
신용대출,6000,0.108858265
신용대출,0,-0.2682739
신용대출,3200,0.24842402
신용대출,0,-0.23844117
신용대출,4500,0.47242194
신용대출,900,-0.034772675
신용대출,2800,0.20633695
신용대출,1000,0.11862971
신용대출,0,-0.4265618
신용대출,5000,0.29832265
신용대출,0,-0.28489125
신용대출,3000,0.25352076
신용대출,7000,0.52629447
신용대출,9600,0.5313851
신용대출,0,-0.2660741
신용대출,4500,0.26112065
신용대출,1500,0.12899205
신용대출,0,-0.36861324
신용대출,0,-0.21853106
신용대출,0,-0.28578335
신용대출,0,-0.32378817
신용대출,0,-0.3313819
신용대출,0,-0.31019104
신용대출,0,-0.21475677
신용대출,0,-0.2936267
신용대출,0,-0.2786251
신용대출,1000,0.14236146
신용대출,0,-0.30563235
신용대출,2000,0.34035257
신용대출,0,-0.23356612
신용대출,0,-0.17101027
신용대출,0,-0.27556306
신용대출,2660,0.29169795
신용대출,0,-0.31407392
신용대출,2000,0.3733165
신용대출,4500,0.59009236
신용대출,20,-0.33391988
신용대출,3500,0.5245935
신용대출,700,-0.04199323
신용대출,0,-0.26839852
신용대출,1500,0.18662898
신용대출,1500,0.1874148
신용대출,0,-0.28065693
신용대출,1700,0.36087653
신용대출,0,-0.2726673
신용대출,0,-0.2064207
신용대출,0,-0.2124021
신용대출,0,-0.26147106
신용대출,4642,0.3466609
신용대출,0,-0.38833717
신용대출,0,-0.25293413
신용대출,600,0.0937173
신용대출,0,-0.20993026
신용대출,0,-0.35035783
신용대출,0,-0.23984821
신용대출,0,-0.31815544
신용대출,0,-0.27980816
신용대출,9200,0.30479512
신용대출,0,-0.26931962
신용대출,0,-0.3421939
신용대출,6500,0.3657251
신용대출,700,-0.009726142
신용대출,0,-0.29407117
신용대출,0,-0.2986674
신용대출,0,-0.2377213
신용대출,2500,0.36896208
신용대출,0,-0.29340124
신용대출,0,-0.30715102
신용대출,0,-0.3242508
신용대출,0,-0.29260784
신용대출,1000,0.06895029
신용대출,0,-0.26436964
신용대출,2200,0.27027586
신용대출,0,-0.35097972
신용대출,0,-0.20914485
신용대출,0,-0.29613993
신용대출,3800,0.2263513
신용대출,1000,0.060885098
신용대출,4500,0.35455397
신용대출,200,-0.398541
신용대출,0,-0.3225482
신용대출,0,-0.22531058
신용대출,0,-0.2741186
신용대출,0,-0.2613237
신용대출,0,-0.28837413
신용대출,0,-0.27901712
신용대출,0,-0.3206971
신용대출,0,-0.22950412
신용대출,0,-0.3139431
신용대출,600,0.08860881
신용대출,0,-0.3063795
신용대출,200,-0.28712186
신용대출,950,0.029364228
신용대출,3870,0.40850577
신용대출,0,-0.21689446
신용대출,0,-0.29558685
신용대출,0,-0.303433
신용대출,1050,0.09666157
신용대출,0,-0.35908967
신용대출,30000,0.42242324
신용대출,16600,0.20569825
신용대출,625,-0.006006196
신용대출,0,-0.3072064
신용대출,0,-0.28079787
신용대출,1550,0.0690774
신용대출,0,-0.3036137
신용대출,2200,0.22420783
신용대출,0,-0.27991387
신용대출,0,-0.19985647
신용대출,0,-0.40344405
신용대출,750,-0.05081476
신용대출,0,-0.36166686
신용대출,0,-0.21341161
신용대출,0,-0.27695367
신용대출,0,-0.2412639
신용대출,0,-0.30742103
신용대출,0,-0.25767872
신용대출,0,-0.27184612
신용대출,0,-0.3405954
신용대출,0,-0.31521782
신용대출,0,-0.24547969
신용대출,0,-0.26599556
신용대출,0,-0.30436954
신용대출,0,-0.25830492
신용대출,4228,0.44854084
신용대출,0,-0.24373965
신용대출,0,-0.30362922
신용대출,500,0.11360806
신용대출,0,-0.22762454
신용대출,0,-0.3070876
신용대출,0,-0.35605788
신용대출,1850,0.33604738
신용대출,0,-0.27063766
신용대출,0,-0.18579227
신용대출,0,-0.24518691
신용대출,0,-0.22312567
신용대출,500,0.11873402
신용대출,0,-0.2797237
신용대출,0,-0.2949682
신용대출,0,-0.30268064
신용대출,0,-0.34401906
신용대출,3000,0.18537125
신용대출,0,-0.27224815
신용대출,10279,0.26834133
신용대출,7000,0.20625924
신용대출,0,-0.31498632
신용대출,0,-0.2661689
신용대출,400,0.16774051
신용대출,0,-0.29024553
신용대출,0,-0.41700268
신용대출,0,-0.26098627
신용대출,0,-0.25916433
신용대출,0,-0.29408845
신용대출,0,-0.26085964
신용대출,0,-0.3361894
신용대출,6000,0.27518752
신용대출,0,-0.18393625
신용대출,900,0.021292465
신용대출,0,-0.2836732
신용대출,0,-0.29641828
신용대출,0,-0.2139052
신용대출,0,-0.35126147
신용대출,5000,0.31556708
신용대출,0,-0.25652757
신용대출,0,-0.27468
신용대출,0,-0.32333195
신용대출,0,-0.35352844
신용대출,0,-0.2910475
신용대출,4180,0.2907994
신용대출,0,-0.28131315
신용대출,0,-0.29349253
신용대출,21000,0.1253341
신용대출,0,-0.40617296
신용대출,0,-0.2716618
신용대출,1000,0.15976717
신용대출,0,-0.31098482
신용대출,0,-0.26417786
신용대출,0,-0.3581185
신용대출,0,-0.2824774
신용대출,7274,0.54856074
신용대출,5000,0.26685444
신용대출,0,-0.27452007
신용대출,0,-0.32975852
신용대출,0,-0.2074869
신용대출,0,-0.39230087
신용대출,2600,0.23480165
신용대출,9000,0.29724377
신용대출,0,-0.2645823
신용대출,0,-0.38083246
신용대출,2000,0.18717623
신용대출,0,-0.24093188
신용대출,1975,0.19135907
신용대출,0,-0.29079753
신용대출,0,-0.25783357
신용대출,9000,0.48339963
신용대출,0,-0.26870614
신용대출,0,-0.27784917
신용대출,0,-0.2860048
신용대출,1000,0.07716472
신용대출,16600,0.38635963
신용대출,25380,0.6585379
신용대출,1500,0.084759966
신용대출,0,-0.25436884
신용대출,10000,0.48397323
신용대출,0,-0.33600703
신용대출,0,-0.33580205
신용대출,0,-0.22791862
신용대출,0,-0.33132344
신용대출,2600,0.3335996
신용대출,0,-0.2041037
신용대출,0,-0.35649282
신용대출,1000,0.17413998
신용대출,0,-0.27757978
신용대출,0,-0.19334592
신용대출,0,-0.23210642
신용대출,0,-0.25047678
신용대출,4600,0.3223107
신용대출,0,-0.28556538
신용대출,0,-0.23699765
신용대출,1580,0.14081939
신용대출,0,-0.21728995
신용대출,0,-0.33583713
신용대출,0,-0.2569199
신용대출,3500,0.2120359
신용대출,0,-0.27030173
신용대출,1300,0.21478768
신용대출,9500,0.4215455
신용대출,1500,0.0036209468
신용대출,20000,0.18846083
신용대출,0,-0.2415094
신용대출,0,-0.39036533
신용대출,0,-0.27136478
신용대출,0,-0.2760547
신용대출,0,-0.36019176
신용대출,0,-0.40455168
신용대출,200,-0.34054106
신용대출,0,-0.31862256
신용대출,0,-0.32067415
신용대출,0,-0.2528722
신용대출,0,-0.4255266
신용대출,23000,0.37726578
신용대출,0,-0.28835863
신용대출,700,-0.061498675
신용대출,0,-0.31362528
신용대출,0,-0.28296807
신용대출,0,-0.27874574
신용대출,0,-0.2938484
신용대출,0,-0.18913323
신용대출,0,-0.26072335
신용대출,0,-0.2688032
신용대출,0,-0.20901188
신용대출,0,-0.33194432
신용대출,646,-0.023150139
신용대출,0,-0.31487414
신용대출,700,-0.0007227765
신용대출,0,-0.31670865
신용대출,1500,0.10578681
신용대출,0,-0.24392906
신용대출,0,-0.34736612
신용대출,0,-0.28659964
신용대출,0,-0.21987121
신용대출,0,-0.13983563
신용대출,0,-0.19245183
신용대출,0,-0.28854328
신용대출,1000,0.095993035
신용대출,0,-0.24231677
신용대출,0,-0.28619298
신용대출,0,-0.21496797
신용대출,4800,0.28265145
신용대출,0,-0.2161339
신용대출,3200,0.19582522
신용대출,5000,0.3617349
신용대출,0,-0.25214994
신용대출,0,-0.2763493
신용대출,0,-0.27019718
신용대출,1000,0.13536164
신용대출,0,-0.28854173
신용대출,0,-0.25869688
신용대출,0,-0.2812864
신용대출,0,-0.22372513
신용대출,2000,0.36716095
신용대출,5000,0.46001634
신용대출,0,-0.26517382
신용대출,6710,0.6238529
신용대출,0,-0.29311553
신용대출,0,-0.31250298
신용대출,0,-0.34584004
신용대출,1000,0.18033646
신용대출,0,-0.27516112
신용대출,3520,0.35781205
신용대출,0,-0.27622774
신용대출,500,0.16291839
신용대출,0,-0.29493722
신용대출,0,-0.3026664
신용대출,71800,0.56735766
신용대출,1000,0.14000721
신용대출,3040,0.23276328
신용대출,10000,0.3719722
신용대출,0,-0.33683062
신용대출,0,-0.26925546
신용대출,0,-0.3347076
신용대출,800,-0.029808773
신용대출,3000,0.26681754
신용대출,3072,0.19213375
신용대출,0,-0.2745119
신용대출,0,-0.3105304
신용대출,0,-0.245543
신용대출,0,-0.33167857
신용대출,0,-0.23279029
신용대출,0,-0.25607803
신용대출,0,-0.32130897
신용대출,0,-0.2954379
신용대출,420,0.17865862
신용대출,0,-0.282073
신용대출,5000,0.427982
신용대출,0,-0.32918587
신용대출,0,-0.2843455
신용대출,0,-0.35020438
신용대출,0,-0.31398985
신용대출,0,-0.33639407
신용대출,300,-0.45896795
신용대출,5105,0.5560749
신용대출,1798,0.26641876
